frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
92,4378,[968.1741943359375 640.1383056640625 1147.731689453125 785.1300659179688],[1025.094970703125 735.0025634765625 1082.9970703125 748.7501220703125],0.25994524359703064,II90GSK,0.13688454856014406
93,4378,[968.99267578125 640.5751953125 1147.5760498046875 785.4496459960938],[1023.4251708984375 734.7298583984375 1084.0067138671875 749.2052001953125],0.350392609834671,B900GSO,0.3451763935706573
94,4378,[969.8380737304688 641.7357788085938 1147.5087890625 784.754638671875],[1025.7613525390625 737.5433349609375 1087.0841064453125 750.6879272460938],0.22892440855503082,O900GSK,0.5482651650397394
95,4378,[971.5335693359375 643.35595703125 1147.839111328125 783.9562377929688],[1030.2601318359375 734.0941772460938 1085.341064453125 746.9214477539062],0.15686793625354767,A890GSK,0.2319741309416757
97,4391,[1393.55517578125 615.8745727539062 1622.35009765625 778.9022827148438],[1539.236083984375 711.0596923828125 1605.933349609375 728.9593505859375],0.6050628423690796,R774ANA,0.06274501336026957
97,4378,[973.8012084960938 644.8623046875 1147.7752685546875 783.2982788085938],[1030.5693359375 735.690673828125 1088.632080078125 748.7696533203125],0.4098992645740509,B19GSK,0.4017350121102948
99,4378,[975.4631958007812 644.7481689453125 1146.40087890625 781.4964599609375],[1031.5126953125 735.8809814453125 1089.3006591796875 747.989013671875],0.1242012307047844,NU20GSK,0.33321316821867547
100,4378,[975.4993896484375 644.9833374023438 1145.509521484375 781.5377197265625],[1030.2576904296875 736.66015625 1088.597900390625 747.9754638671875],0.3110277056694031,G03GSK,0.04835967029033519
102,4378,[975.1669921875 645.0088500976562 1144.2303466796875 780.0969848632812],[1030.554931640625 735.436767578125 1089.957275390625 747.689453125],0.38755348324775696,IA16SKI,0.2055753030446218
103,4378,[976.2198486328125 645.5166015625 1144.487548828125 779.9385375976562],[1033.508544921875 734.3701171875 1090.0841064453125 746.765380859375],0.3424547016620636,O00GSU,0.2663126589929815
104,4378,[977.21826171875 645.6765747070312 1144.1343994140625 779.6339111328125],[1034.4248046875 733.4448852539062 1091.1787109375 745.8363647460938],0.10460066050291061,Q00GSK,0.23513035631243517
106,4378,[977.4686279296875 645.0813598632812 1143.251708984375 778.2454833984375],[1033.081787109375 732.986328125 1090.244140625 745.1788330078125],0.18394474685192108,D00GSK,0.289282577114179
107,4378,[978.477294921875 645.0584716796875 1142.9727783203125 778.6011962890625],[1033.84814453125 732.3055419921875 1091.500244140625 744.8045654296875],0.29617074131965637,B900GSJ,0.08828080244166202
111,4378,[984.4410400390625 644.876953125 1144.151123046875 773.3392333984375],[1036.667236328125 731.6474609375 1092.70263671875 743.4503173828125],0.40703725814819336,O90GSJ,0.1695498836274457
112,4391,[1469.7568359375 607.021240234375 1819.4044189453125 806.22607421875],[1668.135498046875 719.93017578125 1754.7615966796875 750.37744140625],0.6524967551231384,E774AIA,0.1131835997521604
113,4391,[1481.280517578125 605.5928955078125 1836.072265625 808.4447021484375],[1686.729736328125 725.6940307617188 1775.746337890625 750.6865234375],0.43787628412246704,E772LNA,0.2553469906814973
114,4391,[1487.6517333984375 604.9070434570312 1844.3836669921875 809.1591796875],[1690.83837890625 725.2501220703125 1779.53955078125 751.045654296875],0.6108846664428711,G772ANA,0.3935578281994123
117,4378,[984.79443359375 645.880859375 1145.2554931640625 775.46826171875],[1040.603271484375 725.8690795898438 1099.095458984375 741.6729736328125],0.3507673740386963,S00SSJ,0.23483320293765889
117,4391,[1498.1507568359375 601.120849609375 1887.9320068359375 816.6494140625],[1725.8052978515625 729.79736328125 1821.568603515625 754.6431884765625],0.13063740730285645,E77LLN,0.33401220710097473
119,4391,[1525.2530517578125 598.5457763671875 1918.158935546875 822.3939208984375],[1761.411865234375 735.191162109375 1858.70849609375 763.7523193359375],0.7140473127365112,G772ANA,0.3177922222448422
123,4378,[995.1885375976562 647.6901245117188 1146.6468505859375 770.5300903320312],[1042.690185546875 728.3450927734375 1095.982666015625 742.1083984375],0.4229387640953064,J63SSK,0.02992706610160487
125,4378,[996.2562255859375 648.0546875 1147.202392578125 775.47607421875],[1044.176025390625 727.9431762695312 1095.0732421875 741.4447631835938],0.32950150966644287,S00OSS,0.08101222033460093
208,4511,[619.3734130859375 635.1121215820312 1010.9229125976562 852.76708984375],[675.3050537109375 762.23583984375 750.3020629882812 790.569091796875],0.19793175160884857,I12OLM,0.05803439898836103
209,4511,[621.48583984375 634.857421875 1016.551025390625 852.7965698242188],[682.5465087890625 765.1727294921875 762.978515625 792.755615234375],0.21137884259223938,IE12OMM,0.13894452241060273
210,4511,[624.3735961914062 634.6524047851562 1019.5738525390625 854.0009155273438],[683.2550048828125 764.632568359375 763.0206909179688 792.7296142578125],0.3871939778327942,IF12OLM,0.9190539815847563
212,4511,[632.8248901367188 633.3638305664062 1023.5809326171875 854.8319091796875],[690.1981811523438 765.1847534179688 772.7376708984375 793.423828125],0.3794504702091217,IF12DLM,0.8152666000317398
212,4513,[494.1797180175781 645.78515625 674.0413818359375 822.986083984375],[553.5780639648438 713.7689208984375 624.5568237304688 737.3338623046875],0.43268483877182007,I78MRN,0.4483498997577816
213,4511,[634.9403686523438 631.5993041992188 1026.9212646484375 855.8818969726562],[692.6201782226562 763.6895141601562 774.3246459960938 793.95751953125],0.3877677619457245,IF12OLM,0.4802796738273778
214,4511,[639.6272583007812 631.9776000976562 1028.9129638671875 855.1414794921875],[695.95361328125 765.966064453125 780.6154174804688 792.9078369140625],0.16857166588306427,IF12DLM,0.641552808253042
215,4511,[641.4324340820312 629.4443969726562 1031.515380859375 855.4299926757812],[706.4716186523438 763.3111572265625 789.2845458984375 794.4503173828125],0.20128989219665527,IF12DLM,0.9159423301127356
216,4511,[643.8826293945312 627.2573852539062 1033.244140625 855.5905151367188],[707.1593627929688 762.84130859375 793.8378295898438 794.970458984375],0.25231170654296875,IF12DLM,0.9622809964600801
216,4513,[476.7317199707031 643.6912231445312 680.0436401367188 826.8072509765625],[557.0280151367188 711.9461669921875 615.1749267578125 732.74560546875],0.15283039212226868,J18HKN,0.1887868085083166
217,4511,[647.8350830078125 626.0759887695312 1038.064697265625 855.3263549804688],[708.1671142578125 760.7933349609375 798.0096435546875 796.3320922851562],0.48730090260505676,IF12DLM,0.770940730979849
217,4513,[474.5247497558594 642.897705078125 685.0193481445312 827.7745971679688],[539.9231567382812 710.9154052734375 609.0736694335938 734.71435546875],0.10774596780538559,B18LKN,0.23552845134737513
218,4511,[650.3856811523438 624.7485961914062 1040.948486328125 855.7449951171875],[719.30712890625 759.9964599609375 800.2841796875 792.1929931640625],0.37117844820022583,IF12DLM,0.6581498078082982
218,4513,[467.40252685546875 641.2994995117188 686.3778686523438 830.1365356445312],[539.9991455078125 714.8567504882812 612.829833984375 737.2213134765625],0.15026788413524628,BI78HKN,0.6661678237294352
219,4511,[653.6228637695312 623.2875366210938 1042.2816162109375 855.6570434570312],[720.3792114257812 760.1429443359375 804.0423583984375 792.7529296875],0.22619560360908508,IF12DLM,0.9265424393611236
220,4511,[656.578369140625 620.4795532226562 1047.6483154296875 855.6019287109375],[719.9087524414062 762.1008911132812 810.24072265625 791.330078125],0.1354222297668457,IF12DLM,0.9492871585039909
221,4511,[665.9856567382812 619.6678466796875 1051.2742919921875 855.8381958007812],[731.0300903320312 757.9322509765625 818.1249389648438 795.8677368164062],0.6101924777030945,IF12DLM,0.7729753309749287
222,4511,[668.3406982421875 619.8075561523438 1053.7535400390625 855.22998046875],[732.8062744140625 758.0140380859375 820.5452270507812 795.2900390625],0.5401413440704346,IF12DLM,0.9471467497602313
223,4511,[671.0230102539062 619.1243286132812 1054.28125 854.3582153320312],[738.33447265625 758.5684204101562 822.6739501953125 794.0429077148438],0.4916711449623108,IF12DLM,0.7711139569158973
224,4513,[437.6722106933594 634.63037109375 688.1568603515625 838.0487670898438],[502.4527587890625 712.40869140625 581.9428100585938 739.5362548828125],0.3951999545097351,BI78MKN,0.6216876230117454
224,4511,[673.7404174804688 619.260009765625 1055.95263671875 855.92041015625],[745.3690795898438 762.555419921875 834.5029296875 793.565185546875],0.13971072435379028,IF12DLM,0.9368163716743609
225,4511,[675.5206909179688 620.556640625 1056.421142578125 856.5850830078125],[741.0236206054688 762.2916259765625 832.7320556640625 793.2689208984375],0.1598132848739624,IF12DLM,0.8918512297235439
226,4511,[678.3446044921875 619.8602294921875 1056.6168212890625 858.1179809570312],[746.7113647460938 759.04833984375 836.8328857421875 795.2151489257812],0.1559523642063141,IF12DLM,0.9338270642023188
226,4513,[427.55517578125 633.8717041015625 691.4627685546875 840.9529418945312],[501.73126220703125 712.7963256835938 581.5590209960938 742.2197265625],0.21611225605010986,BI78MKN,0.5841671401123396
227,4511,[683.1912231445312 619.097412109375 1056.4041748046875 858.4518432617188],[753.5135498046875 757.8359375 843.3034057617188 795.782958984375],0.44790104031562805,IF12OLM,0.8803088999874613
228,4511,[686.0901489257812 618.6931762695312 1056.6431884765625 858.468017578125],[754.7899169921875 757.1947631835938 846.8248901367188 795.6317138671875],0.3685961365699768,IF12DLM,0.914636233762994
229,4511,[687.0838012695312 618.9446411132812 1057.8922119140625 862.263916015625],[755.512451171875 761.5076904296875 850.3192138671875 795.0536499023438],0.33231431245803833,IF12OLM,0.9914015070203527
230,4513,[394.22601318359375 632.783447265625 698.190185546875 850.5889892578125],[474.36529541015625 719.2725830078125 552.06787109375 743.640380859375],0.307193398475647,BI78MKN,0.47712703982287497
230,4511,[689.0516357421875 618.8214111328125 1057.6134033203125 865.1815185546875],[764.3519897460938 763.9169311523438 859.2110595703125 797.8348388671875],0.20358853042125702,IF12DLM,0.9904564109425905
231,4513,[389.5409851074219 632.3975219726562 699.5882568359375 851.9912719726562],[469.31878662109375 720.6907958984375 547.41259765625 744.0166625976562],0.309417188167572,B78MKN,0.5340648748229662
231,4511,[692.3527221679688 619.7177124023438 1057.9100341796875 866.7183227539062],[766.5364990234375 762.05859375 858.4073486328125 798.0514526367188],0.15398958325386047,IF12OLM,0.995944295865885
232,4511,[695.5234375 620.8121337890625 1058.1116943359375 866.3629760742188],[769.025634765625 764.4596557617188 867.353271484375 793.1852416992188],0.18123100697994232,IF12DLM,0.9979848511913479
233,4511,[699.6407470703125 620.1342163085938 1059.4923095703125 867.2093505859375],[773.790771484375 765.3323364257812 871.279541015625 794.3245849609375],0.1394679695367813,IF12DLM,0.9785042345768393
234,4513,[369.7852478027344 631.6282958984375 708.6818237304688 859.4922485351562],[452.692138671875 723.640869140625 535.164794921875 745.697021484375],0.6237350702285767,BI78KKN,0.41997220871689056
234,4511,[700.611083984375 620.2582397460938 1059.2203369140625 867.0490112304688],[773.2086181640625 764.9349975585938 872.408203125 793.622314453125],0.22909067571163177,IF12DLM,0.9557307952861163
235,4513,[361.7891540527344 632.0126953125 710.4677124023438 864.0267333984375],[445.0201416015625 724.2071533203125 527.7871704101562 749.2410888671875],0.5241801738739014,BI78MKN,0.7855386014850196
235,4511,[701.8959350585938 619.6716918945312 1059.1058349609375 867.4385375976562],[777.16259765625 764.252197265625 875.4879150390625 794.2721557617188],0.18483266234397888,IF12OLM,0.9656061568773888
236,4511,[703.6477661132812 618.8396606445312 1058.7718505859375 869.3330078125],[781.962158203125 762.5758056640625 882.5374145507812 797.54736328125],0.16199703514575958,IF12DLM,0.7608706904507778
237,4511,[703.6934204101562 618.6038818359375 1058.10986328125 869.1757202148438],[780.913330078125 761.216064453125 883.5774536132812 797.7825927734375],0.13143935799598694,IF12DLM,0.9882252826790932
238,4511,[706.5056762695312 619.3883056640625 1057.6239013671875 869.8444213867188],[786.0673828125 765.2517700195312 886.512451171875 801.2584228515625],0.3087523281574249,IF12DLM,0.9063221637236641
239,4511,[708.2774658203125 618.2303466796875 1057.0670166015625 872.1038208007812],[789.3489990234375 764.003662109375 889.9410400390625 802.584228515625],0.43793874979019165,IF12DLM,0.8245260438588914
240,4511,[709.388671875 617.646240234375 1056.67431640625 873.2683715820312],[790.8553466796875 764.90283203125 891.639892578125 803.4805297851562],0.5887436270713806,IF12DLM,0.9773816979358516
241,4511,[710.0250854492188 617.0560913085938 1056.0479736328125 874.0374755859375],[793.19091796875 765.1078491210938 895.8106689453125 803.60595703125],0.6611990928649902,IF12DLM,0.7888723356882217
242,4511,[712.8855590820312 616.570556640625 1055.7249755859375 874.452880859375],[798.9765625 767.9227294921875 897.1654052734375 800.6226806640625],0.6358991265296936,IF12DLM,0.8473731551506097
243,4511,[714.641845703125 616.9229736328125 1055.8787841796875 874.5679321289062],[797.280517578125 765.2435302734375 900.857421875 802.061767578125],0.5386939644813538,IF12DLM,0.9937221467016681
244,4513,[280.6439208984375 623.2522583007812 679.62158203125 881.1146240234375],[371.06402587890625 730.5928344726562 468.5907897949219 760.2189331054688],0.5761662125587463,BI78UKN,0.44512321091082074
244,4511,[716.2418212890625 617.19287109375 1055.2103271484375 875.782958984375],[799.13134765625 765.33837890625 906.3872680664062 804.6754760742188],0.16432498395442963,IF12DLM,0.9511883196612726
