frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
56,4,[2372.46337890625 1440.397705078125 3076.446533203125 2139.009033203125],[2612.04248046875 1947.1763916015625 2822.82177734375 2020.3853759765625],0.3175090253353119,WU51YSU,0.28854717465964164
56,6,[1227.996337890625 1192.9566650390625 1819.3741455078125 1676.9176025390625],[1428.392822265625 1513.039306640625 1615.2760009765625 1564.278564453125],0.1481441706418991,GX15OGJ,0.7144519251224343
57,4,[2374.396484375 1455.510986328125 3076.903076171875 2141.484130859375],[2613.155517578125 1957.6220703125 2833.868896484375 2031.6455078125],0.28451433777809143,E51VSU,0.2134501021696321
57,6,[1224.655029296875 1198.7996826171875 1821.172119140625 1685.761474609375],[1437.3592529296875 1515.372802734375 1606.6707763671875 1571.4027099609375],0.2791578471660614,GX15OGJ,0.7799888477095079
58,4,[2374.239501953125 1461.915283203125 3079.972412109375 2139.904296875],[2614.776123046875 1961.024658203125 2833.590087890625 2033.4969482421875],0.33366262912750244,HL51VSU,0.36886842738608266
58,6,[1225.0487060546875 1200.942138671875 1818.6044921875 1687.7691650390625],[1437.2845458984375 1516.1375732421875 1598.18359375 1571.9910888671875],0.29733604192733765,GX15OGJ,0.7566790003044938
59,6,[1221.8173828125 1206.0074462890625 1818.2445068359375 1692.1611328125],[1423.1077880859375 1520.1546630859375 1603.515625 1582.4886474609375],0.3173961937427521,GX15OCJ,0.7660541522995158
59,4,[2376.1611328125 1468.812744140625 3098.754638671875 2142.804443359375],[2620.9111328125 1975.341064453125 2832.81982421875 2050.958984375],0.20021392405033112,CI51VSU,0.45879900785741795
60,6,[1216.8262939453125 1213.048095703125 1817.492431640625 1697.6136474609375],[1416.5302734375 1523.6585693359375 1606.2135009765625 1595.3836669921875],0.30019596219062805,GX15OGJ,0.8332478647738788
60,4,[2377.503173828125 1479.5421142578125 3102.669677734375 2145.80908203125],[2624.809814453125 1982.7855224609375 2834.64453125 2062.466552734375],0.15356646478176117,M51VSU,0.9473916438359384
61,6,[1216.017822265625 1218.77197265625 1816.120361328125 1700.621337890625],[1418.9461669921875 1521.990478515625 1600.6527099609375 1596.8607177734375],0.3530582785606384,GX15OGJ,0.8917000710253689
62,4,[2381.8271484375 1489.8736572265625 3109.4755859375 2143.62548828125],[2633.281005859375 1995.7288818359375 2839.504150390625 2074.3046875],0.32918816804885864,MV51VSU,0.41596853454193994
62,6,[1211.8553466796875 1222.8536376953125 1817.123779296875 1706.48828125],[1415.5439453125 1527.6077880859375 1597.2037353515625 1601.819580078125],0.2091892510652542,GX15OGJ,0.970770768218561
63,6,[1210.5064697265625 1225.2750244140625 1822.24267578125 1711.6702880859375],[1414.7777099609375 1547.3994140625 1578.053955078125 1601.0169677734375],0.25634583830833435,GX15OGJ,0.5801596881922125
63,4,[2385.96435546875 1494.0067138671875 3098.538818359375 2144.814208984375],[2636.17041015625 2008.2613525390625 2844.419677734375 2080.259765625],0.17090484499931335,M751VSU,0.5117700715539139
64,4,[2389.29931640625 1494.1778564453125 3093.07568359375 2144.653076171875],[2637.71875 2013.8758544921875 2848.14111328125 2086.021484375],0.36757439374923706,M751VSU,0.17622925849013843
64,6,[1208.6868896484375 1227.6826171875 1825.12548828125 1713.27490234375],[1408.9862060546875 1547.0106201171875 1582.67578125 1608.73046875],0.16855661571025848,GX15OGJ,0.7972833623285339
65,6,[1205.42822265625 1236.203369140625 1819.0150146484375 1717.8040771484375],[1413.001953125 1562.282470703125 1580.7899169921875 1614.6597900390625],0.24878913164138794,GX15OGJ,0.665009849419864
66,4,[2392.9208984375 1509.9461669921875 3104.504150390625 2143.282958984375],[2635.733154296875 2032.1654052734375 2856.87841796875 2115.301025390625],0.2242693454027176,MV51VSU,0.49623680548838356
66,6,[1199.9229736328125 1243.681884765625 1815.6046142578125 1728.99755859375],[1414.5462646484375 1564.9683837890625 1583.2554931640625 1617.1978759765625],0.1758960336446762,GX15OGJ,0.6899647085838345
67,4,[2391.867919921875 1518.579833984375 3107.351806640625 2140.8779296875],[2636.035888671875 2037.0078125 2858.988037109375 2122.442626953125],0.2097727358341217,MT51VSU,0.16933130271115354
67,6,[1198.1273193359375 1246.4759521484375 1812.8846435546875 1734.71142578125],[1409.1409912109375 1565.1910400390625 1579.277099609375 1617.5592041015625],0.12684695422649384,GX15OGJ,0.572553702535277
68,6,[1197.5938720703125 1249.880859375 1812.5850830078125 1743.946533203125],[1413.39453125 1567.823486328125 1595.3472900390625 1629.4383544921875],0.34384116530418396,GX15OCJ,0.88768808966335
68,4,[2397.412353515625 1532.8292236328125 3123.34912109375 2141.708251953125],[2639.017578125 2051.66455078125 2857.208251953125 2126.916748046875],0.1735229194164276,MI51VSU,0.5163624585840918
69,4,[2398.566162109375 1536.879150390625 3134.125 2142.027099609375],[2645.049072265625 2065.928466796875 2865.002197265625 2136.158447265625],0.22640909254550934,MI51VSU,0.6937675698234466
69,6,[1193.0888671875 1252.2109375 1813.06591796875 1750.7938232421875],[1408.4822998046875 1571.2935791015625 1597.6917724609375 1632.2291259765625],0.2078961879014969,GX15OGJ,0.9012971487425021
70,4,[2400.872314453125 1538.9033203125 3132.208740234375 2143.262451171875],[2643.52734375 2071.974609375 2870.92041015625 2139.392578125],0.28353792428970337,M11VSU,0.5580807154092003
70,6,[1190.6151123046875 1255.48876953125 1813.98583984375 1754.8902587890625],[1412.7095947265625 1568.913330078125 1600.2623291015625 1647.1136474609375],0.2566675543785095,GX15OGJ,0.9057052236328136
71,6,[1188.5762939453125 1262.5252685546875 1815.0174560546875 1758.7281494140625],[1401.4539794921875 1575.7650146484375 1587.5745849609375 1651.8330078125],0.22276146709918976,GX15OGJ,0.833616446229618
72,6,[1174.677001953125 1268.3115234375 1812.3016357421875 1765.5504150390625],[1403.7783203125 1592.7864990234375 1578.5572509765625 1654.6754150390625],0.3427502512931824,GX15OGJ,0.9111401305552989
73,6,[1174.3160400390625 1270.6031494140625 1814.8018798828125 1770.0770263671875],[1404.4058837890625 1597.9351806640625 1574.325439453125 1658.9437255859375],0.3353431820869446,GX15OGJ,0.9297050380793883
74,6,[1171.1224365234375 1273.4208984375 1816.6590576171875 1781.5009765625],[1396.0238037109375 1606.6484375 1576.4892578125 1664.073486328125],0.18743525445461273,GX15OGJ,0.9417842377455691
75,6,[1163.69189453125 1277.226806640625 1809.9588623046875 1792.1376953125],[1398.46240234375 1618.4656982421875 1565.3319091796875 1675.2039794921875],0.13970758020877838,GX15OGJ,0.8386317273530282
76,6,[1161.8223876953125 1279.4210205078125 1815.835693359375 1797.3187255859375],[1396.0408935546875 1615.3636474609375 1578.5150146484375 1674.9066162109375],0.24035462737083435,GX15OGJ,0.9331673068981562
77,6,[1163.6351318359375 1284.3524169921875 1816.7076416015625 1801.182373046875],[1400.816650390625 1622.797119140625 1565.4080810546875 1679.9814453125],0.4164940416812897,GX15OGJ,0.789023580381383
78,6,[1164.5718994140625 1288.7442626953125 1813.040771484375 1805.389404296875],[1394.4124755859375 1625.054931640625 1567.8699951171875 1697.2064208984375],0.286843478679657,GX15OGJ,0.8314607429277292
