frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
155,3179,[2189.05859375 1295.85888671875 2784.215576171875 1814.4892578125],[2398.98046875 1632.2191162109375 2601.822509765625 1695.7821044921875],0.1895192712545395,AP05JEO,0.5857594431841567
156,3179,[2173.247314453125 1296.4930419921875 2784.93603515625 1819.6956787109375],[2413.197265625 1637.4481201171875 2607.777099609375 1712.51171875],0.5104951858520508,AP05JEO,0.49118176517665846
157,3179,[2178.219482421875 1298.92626953125 2790.075439453125 1826.6859130859375],[2409.886474609375 1631.1361083984375 2614.815673828125 1712.0863037109375],0.5041078925132751,AP05JEO,0.541092240103397
158,3179,[2175.921630859375 1305.3514404296875 2794.330078125 1836.2320556640625],[2414.76611328125 1648.7886962890625 2616.99072265625 1719.6138916015625],0.3476513922214508,AP05JEO,0.7243504125031803
159,3179,[2171.391357421875 1309.9271240234375 2800.4736328125 1842.250244140625],[2413.598388671875 1654.0982666015625 2619.18896484375 1723.2088623046875],0.2862028479576111,AP05JEO,0.4749348445420221
160,3179,[2172.02197265625 1315.782958984375 2809.816650390625 1846.1439208984375],[2418.59814453125 1659.5599365234375 2615.532958984375 1726.7965087890625],0.10391567647457123,AP05JEO,0.7686590513907625
161,3179,[2172.742919921875 1320.8804931640625 2813.25048828125 1850.8074951171875],[2415.28662109375 1669.285400390625 2615.3212890625 1735.5679931640625],0.4935795068740845,AP05JEO,0.7768685125118214
162,3179,[2175.27001953125 1325.9766845703125 2809.030517578125 1854.287841796875],[2413.461669921875 1675.2392578125 2620.9384765625 1738.6839599609375],0.6150623559951782,AP05JEO,0.7623889747141709
163,3179,[2177.0615234375 1327.740478515625 2812.404541015625 1857.6282958984375],[2416.855224609375 1682.3426513671875 2619.705078125 1744.06640625],0.5403697490692139,AP05JEO,0.8264460929523878
164,3179,[2181.682861328125 1334.5338134765625 2817.13818359375 1866.044677734375],[2410.761474609375 1683.223876953125 2614.74365234375 1757.701171875],0.46767574548721313,AP05JEO,0.7295006816246014
165,3179,[2185.29541015625 1342.1309814453125 2821.53271484375 1873.87646484375],[2416.796630859375 1685.9632568359375 2624.533935546875 1764.1422119140625],0.5273888111114502,AP05JEO,0.9801131357607039
166,3179,[2179.255859375 1346.449951171875 2829.117431640625 1877.82470703125],[2420.61962890625 1695.6461181640625 2623.587890625 1763.0673828125],0.33270877599716187,AP05JEO,0.5191440609315671
167,3179,[2175.775634765625 1349.5208740234375 2830.0302734375 1883.4432373046875],[2425.08935546875 1703.4984130859375 2624.060546875 1774.302978515625],0.24415235221385956,AP05JEO,0.31657695060455393
168,3179,[2178.91796875 1355.9193522135415 2833.0919596354165 1891.9579264322915],[2424.1327311197915 1708.7298177083333 2630.9088541666665 1779.3335774739583],0,0,0
169,3179,[2182.060302734375 1362.3178304036458 2836.153645833333 1900.4726155598958],[2423.176106770833 1713.961222330729 2637.757161458333 1784.3641764322915],0,0,0
170,3179,[2185.20263671875 1368.71630859375 2839.21533203125 1908.9873046875],[2422.219482421875 1719.192626953125 2644.60546875 1789.394775390625],0.4106893241405487,AP05JEO,0.7695767316865021
171,3179,[2185.537841796875 1374.1641845703125 2840.3818359375 1918.6146240234375],[2424.59765625 1725.06640625 2644.470458984375 1795.576171875],0.2438535839319229,A05UED,0.17138379879124618
172,3179,[2185.10205078125 1377.9517822265625 2837.275390625 1925.6219482421875],[2415.790771484375 1726.806640625 2638.409423828125 1804.4676513671875],0.44902297854423523,AP05JEO,0.5868544765539583
173,3179,[2187.188720703125 1382.8291015625 2837.92529296875 1933.5283203125],[2426.268798828125 1736.0045166015625 2650.359130859375 1812.930908203125],0.2954730689525604,AP05JEO,0.5622417745660077
174,3179,[2188.264892578125 1389.701416015625 2842.603271484375 1940.7288818359375],[2442.5478515625 1749.8697509765625 2658.902587890625 1819.3939208984375],0.11981797963380814,AP05JEQ,0.8470378446068662
175,3179,[2179.21142578125 1393.7005615234375 2840.44189453125 1943.37744140625],[2430.228271484375 1753.3157958984375 2644.4541015625 1825.4539794921875],0.13924068212509155,AP05JEQ,0.6270495249276108
176,3179,[2177.834228515625 1400.0570068359375 2842.3271484375 1949.2520751953125],[2435.348876953125 1760.0703125 2644.240966796875 1828.20703125],0.11458609998226166,AP05JEO,0.5367225051859725
177,3179,[2179.32373046875 1405.630859375 2845.04248046875 1955.015625],[2435.760986328125 1766.466796875 2652.440185546875 1834.8651123046875],0.18752656877040863,AP05JEO,0.9069447343131448
178,3179,[2180.63818359375 1408.028076171875 2849.50244140625 1959.233154296875],[2437.125732421875 1768.9853515625 2655.582763671875 1839.0994873046875],0.17643119394779205,AP05UEO,0.22894531597673307
179,3179,[2196.37353515625 1417.647216796875 2852.6201171875 1970.2049560546875],[2444.83251953125 1779.431640625 2656.606689453125 1845.1312255859375],0.17002929747104645,AP05JEO,0.5581442851080259
180,3179,[2214.4970703125 1426.3236083984375 2853.105712890625 1979.6563720703125],[2444.310302734375 1789.5423583984375 2662.01806640625 1863.5755615234375],0.3375215232372284,AP05JEO,0.45143578399578366
181,3179,[2218.416015625 1429.2313232421875 2858.34912109375 1986.717529296875],[2451.002685546875 1788.6175537109375 2670.513427734375 1865.572509765625],0.2968945801258087,AP05JEO,0.6620798999515535
182,3179,[2219.2412109375 1432.9888916015625 2862.03173828125 1995.2325439453125],[2455.277587890625 1803.4852294921875 2667.8544921875 1873.4935302734375],0.2647519111633301,AP05JEO,0.662595394991275
183,3179,[2217.126220703125 1440.1298828125 2863.8935546875 2003.8748779296875],[2456.645263671875 1812.1978759765625 2670.893310546875 1877.9476318359375],0.11691165715456009,AP05JEO,0.5896677578105135
184,3179,[2224.8818359375 1444.5736083984375 2863.9609375 2008.0272216796875],[2452.75146484375 1812.7763671875 2668.0234375 1894.1002197265625],0.4782847762107849,AP05JEO,0.836322783857643
185,3179,[2222.580322265625 1451.1424560546875 2873.855712890625 2018.4752197265625],[2450.5380859375 1816.30078125 2676.268310546875 1898.7200927734375],0.6579310894012451,AP05JEO,0.85050586479834
186,3179,[2222.57421875 1455.578857421875 2881.13427734375 2029.029296875],[2454.88818359375 1824.0443115234375 2676.360107421875 1907.1357421875],0.7129175662994385,AP05JEO,0.7779709813816318
